Values, Voltage, Values_filtered, Voltages_filtered
1856.000000, 1.495678, -5.114898, -0.004122
1856.000000, 1.495678, -3.540723, -0.002853
1856.000000, 1.495678, -0.967515, -0.000780
1856.000000, 1.495678, -0.701647, -0.000565
1856.000000, 1.495678, -0.682667, -0.000550
1735.000000, 1.398168, 40.292167, 0.032470
1901.000000, 1.531941, -0.493673, -0.000398
1901.000000, 1.531941, 4.220338, 0.003401
1856.000000, 1.495678, -121.967174, -0.098289
1856.000000, 1.495678, 45.172080, 0.036402
1856.000000, 1.495678, 46.138165, 0.037181
1856.000000, 1.495678, 1.266753, 0.001021
1856.000000, 1.495678, 0.201148, 0.000162
1856.000000, 1.495678, -0.721353, -0.000581
1856.000000, 1.495678, -1.548530, -0.001248
1856.000000, 1.495678, -2.394978, -0.001930
1856.000000, 1.495678, -3.634734, -0.002929
1856.000000, 1.495678, -4.074501, -0.003283
1735.000000, 1.398168, -7.726022, -0.006226
1901.000000, 1.531941, -8.379656, -0.006753
1898.000000, 1.529524, -4.815357, -0.003881
1898.000000, 1.529524, -8.103974, -0.006531
1896.000000, 1.527912, -9.051174, -0.007294
1856.000000, 1.495678, 29.541773, 0.023807
1856.000000, 1.495678, 30.359607, 0.024466
1856.000000, 1.495678, -11.725407, -0.009449
1856.000000, 1.495678, -94.904553, -0.076480
1856.000000, 1.495678, 33.189059, 0.026746
1856.000000, 1.495678, 33.633625, 0.027104
1856.000000, 1.495678, 30.831662, 0.024846
1856.000000, 1.495678, 30.607608, 0.024665
1856.000000, 1.495678, -8.720167, -0.007027
1856.000000, 1.495678, -7.667257, -0.006179
1856.000000, 1.495678, -6.814888, -0.005492
1856.000000, 1.495678, -4.318812, -0.003480
1856.000000, 1.495678, -6.321817, -0.005095
1856.000000, 1.495678, -3.473077, -0.002799
1856.000000, 1.495678, -1.170422, -0.000943
1856.000000, 1.495678, 0.351473, 0.000283
1856.000000, 1.495678, 1.014091, 0.000817
1856.000000, 1.495678, 3.443455, 0.002775
1896.000000, 1.527912, 0.316531, 0.000255
1856.000000, 1.495678, 2.405080, 0.001938
1856.000000, 1.495678, -119.190461, -0.096051
1856.000000, 1.495678, 1.661436, 0.001339
1856.000000, 1.495678, 1.027279, 0.000828
1856.000000, 1.495678, 40.336551, 0.032506
1856.000000, 1.495678, 41.395194, 0.033359
1856.000000, 1.495678, 43.332086, 0.034920
1856.000000, 1.495678, 42.166341, 0.033980
1735.000000, 1.398168, 37.281137, 0.030043
1901.000000, 1.531941, -6.450059, -0.005198
1901.000000, 1.531941, -4.073991, -0.003283
1901.000000, 1.531941, -70.765211, -0.057027
1856.000000, 1.495678, -7.656249, -0.006170
1856.000000, 1.495678, -9.222230, -0.007432
1856.000000, 1.495678, -9.204241, -0.007417
1856.000000, 1.495678, -9.413185, -0.007586
1856.000000, 1.495678, -73.209046, -0.058996
1856.000000, 1.495678, -8.821443, -0.007109
1856.000000, 1.495678, -8.192745, -0.006602
1896.000000, 1.527912, 32.840857, 0.026465
1896.000000, 1.527912, 39.297038, 0.031668
1856.000000, 1.495678, 39.628806, 0.031935
1856.000000, 1.495678, 37.206427, 0.029983
1856.000000, 1.495678, 38.393023, 0.030939
1856.000000, 1.495678, -2.105486, -0.001697
1856.000000, 1.495678, -85.690862, -0.069055
1896.000000, 1.527912, -1.680335, -0.001354
1901.000000, 1.531941, 0.358991, 0.000289
1898.000000, 1.529524, 0.650325, 0.000524
1896.000000, 1.527912, 0.649973, 0.000524
1728.000000, 1.392527, 41.525142, 0.033463
1856.000000, 1.495678, 39.646377, 0.031949
1856.000000, 1.495678, 1.072997, 0.000865
1856.000000, 1.495678, -127.066327, -0.102398
1856.000000, 1.495678, 38.151988, 0.030745
1856.000000, 1.495678, -6.656137, -0.005364
1773.000000, 1.428791, -6.729819, -0.005423
1896.000000, 1.527912, -8.101785, -0.006529
1856.000000, 1.495678, -7.463279, -0.006014
1856.000000, 1.495678, -10.550689, -0.008502
1898.000000, 1.529524, -10.937106, -0.008814
1856.000000, 1.495678, -11.794839, -0.009505
1856.000000, 1.495678, 28.258542, 0.022772
1856.000000, 1.495678, 31.793016, 0.025621
1856.000000, 1.495678, 32.271387, 0.026006
1856.000000, 1.495678, 32.013224, 0.025798
1898.000000, 1.529524, 29.482928, 0.023759
1856.000000, 1.495678, -11.460474, -0.009236
1901.000000, 1.531941, -11.268909, -0.009081
1896.000000, 1.527912, -8.976912, -0.007234
1856.000000, 1.495678, -8.914023, -0.007183
1856.000000, 1.495678, -6.719209, -0.005415
1856.000000, 1.495678, -126.474517, -0.101921
1856.000000, 1.495678, 42.093257, 0.033921
1735.000000, 1.398168, 39.767568, 0.032047
1856.000000, 1.495678, -3.101364, -0.002499
1856.000000, 1.495678, 2.625518, 0.002116
1856.000000, 1.495678, 2.009365, 0.001619
1856.000000, 1.495678, 2.903203, 0.002340
1898.000000, 1.529524, 3.535971, 0.002850
1856.000000, 1.495678, 4.108477, 0.003311
1898.000000, 1.529524, 3.288319, 0.002650
1856.000000, 1.495678, 3.681515, 0.002967
1856.000000, 1.495678, 2.010383, 0.001620
1856.000000, 1.495678, 1.699688, 0.001370
1898.000000, 1.529524, -120.122519, -0.096802
1856.000000, 1.495678, 45.087652, 0.036334
1896.000000, 1.527912, 40.169200, 0.032371
1896.000000, 1.527912, 39.559309, 0.031879
1856.000000, 1.495678, 36.234921, 0.029200
1901.000000, 1.531941, -4.676625, -0.003769
1896.000000, 1.527912, -4.531933, -0.003652
1856.000000, 1.495678, -8.835044, -0.007120
1856.000000, 1.495678, -8.662029, -0.006980
1901.000000, 1.531941, -7.516541, -0.006057
1856.000000, 1.495678, -7.241889, -0.005836
1896.000000, 1.527912, -7.434186, -0.005991
1856.000000, 1.495678, -6.792292, -0.005474
1856.000000, 1.495678, -7.410884, -0.005972
1901.000000, 1.531941, -5.806052, -0.004679
1856.000000, 1.495678, -4.538956, -0.003658
1856.000000, 1.495678, -4.352202, -0.003507
1898.000000, 1.529524, -2.396715, -0.001931
1856.000000, 1.495678, -0.901807, -0.000727
1896.000000, 1.527912, -0.322162, -0.000260
1856.000000, 1.495678, 1.507401, 0.001215
1856.000000, 1.495678, 1.648459, 0.001328
1856.000000, 1.495678, 2.610976, 0.002104
1898.000000, 1.529524, 44.488323, 0.035851
1856.000000, 1.495678, 2.158778, 0.001740
1896.000000, 1.527912, 2.245505, 0.001810
1898.000000, 1.529524, 3.269049, 0.002634
1856.000000, 1.495678, 2.598814, 0.002094
1896.000000, 1.527912, 1.879411, 0.001515
1856.000000, 1.495678, 1.753268, 0.001413
1856.000000, 1.495678, -0.265470, -0.000214
1898.000000, 1.529524, -0.327452, -0.000264
1856.000000, 1.495678, -123.227816, -0.099304
1773.000000, 1.428791, 40.284231, 0.032463
1856.000000, 1.495678, 37.165532, 0.029950
1901.000000, 1.531941, 38.389531, 0.030937
1856.000000, 1.495678, -7.847880, -0.006324
1856.000000, 1.495678, -10.005161, -0.008063
1856.000000, 1.495678, -9.969161, -0.008034
1856.000000, 1.495678, -12.346893, -0.009950
1856.000000, 1.495678, -12.244354, -0.009867
1901.000000, 1.531941, -12.095577, -0.009747
1773.000000, 1.428791, -11.509688, -0.009275
1856.000000, 1.495678, 27.716544, 0.022336
1856.000000, 1.495678, 31.048680, 0.025021
1856.000000, 1.495678, -8.863509, -0.007143
1856.000000, 1.495678, -7.362553, -0.005933
1896.000000, 1.527912, -5.944749, -0.004791
1901.000000, 1.531941, -6.576768, -0.005300
1898.000000, 1.529524, -5.390590, -0.004344
1901.000000, 1.531941, 35.909833, 0.028938
1735.000000, 1.398168, 40.906483, 0.032965
1856.000000, 1.495678, 36.933262, 0.029763
1856.000000, 1.495678, 39.826334, 0.032094
1856.000000, 1.495678, -128.395723, -0.103469
1856.000000, 1.495678, 1.184375, 0.000954
1856.000000, 1.495678, -2.390183, -0.001926
1896.000000, 1.527912, -0.262722, -0.000212
1901.000000, 1.531941, 0.576582, 0.000465
1856.000000, 1.495678, -0.550875, -0.000444
1856.000000, 1.495678, -84.612386, -0.068186
1792.000000, 1.444103, 37.938659, 0.030573
1898.000000, 1.529524, -2.819375, -0.002272
1856.000000, 1.495678, -1.349069, -0.001087
1901.000000, 1.531941, 38.483759, 0.031013
1901.000000, 1.531941, -2.131172, -0.001717
1731.000000, 1.394945, -3.702695, -0.002984
1856.000000, 1.495678, -5.114537, -0.004122
1856.000000, 1.495678, -1.771561, -0.001428
1856.000000, 1.495678, -2.585565, -0.002084
1856.000000, 1.495678, 39.305511, 0.031675
1735.000000, 1.398168, -3.734384, -0.003009
1735.000000, 1.398168, 40.095015, 0.032311
1898.000000, 1.529524, 37.204258, 0.029981
1856.000000, 1.495678, 0.568629, 0.000458
1896.000000, 1.527912, -4.295661, -0.003462
1901.000000, 1.531941, -1.815978, -0.001463
1792.000000, 1.444103, -1.763619, -0.001421
1735.000000, 1.398168, -125.334723, -0.101002
1856.000000, 1.495678, -3.931147, -0.003168
1728.000000, 1.392527, -2.924551, -0.002357
1856.000000, 1.495678, -5.424581, -0.004371
1901.000000, 1.531941, -2.744323, -0.002212
1856.000000, 1.495678, 37.130465, 0.029922
1901.000000, 1.531941, -6.650194, -0.005359
1856.000000, 1.495678, 34.662951, 0.027934
1792.000000, 1.444103, -10.734217, -0.008650
1901.000000, 1.531941, -10.765179, -0.008675
1901.000000, 1.531941, -13.641630, -0.010993
1901.000000, 1.531941, 27.303995, 0.022003
1898.000000, 1.529524, -15.000835, -0.012089
1896.000000, 1.527912, 23.426850, 0.018879
1773.000000, 1.428791, 21.863847, 0.017619
1856.000000, 1.495678, -20.837905, -0.016792
1728.000000, 1.392527, 24.739276, 0.019936
1731.000000, 1.394945, 16.712527, 0.013468
1901.000000, 1.531941, -20.930440, -0.016867
1896.000000, 1.527912, -18.987883, -0.015302
1792.000000, 1.444103, 23.853518, 0.019223
1856.000000, 1.495678, -21.972956, -0.017707
1856.000000, 1.495678, 19.848947, 0.015995
1856.000000, 1.495678, -20.552628, -0.016563
1856.000000, 1.495678, -20.021172, -0.016134
1792.000000, 1.444103, 24.932490, 0.020092
1856.000000, 1.495678, -20.021894, -0.016135
1773.000000, 1.428791, -18.484611, -0.014896
1901.000000, 1.531941, 23.066889, 0.018589
1901.000000, 1.531941, -15.745237, -0.012688
1896.000000, 1.527912, 23.181349, 0.018681
1856.000000, 1.495678, -16.470001, -0.013273
1856.000000, 1.495678, -17.199491, -0.013860
1735.000000, 1.398168, -16.099591, -0.012974
1856.000000, 1.495678, 25.279334, 0.020372
1856.000000, 1.495678, -13.371750, -0.010776
1856.000000, 1.495678, 26.117955, 0.021047
1856.000000, 1.495678, 29.196652, 0.023528
1856.000000, 1.495678, -12.167711, -0.009805
1856.000000, 1.495678, 28.963406, 0.023340
1901.000000, 1.531941, -10.120836, -0.008156
1898.000000, 1.529524, -7.198416, -0.005801
1901.000000, 1.531941, 32.192349, 0.025943
1735.000000, 1.398168, -7.845425, -0.006322
1856.000000, 1.495678, -89.978642, -0.072510
1735.000000, 1.398168, -2.371573, -0.001911
1856.000000, 1.495678, 41.437705, 0.033393
1856.000000, 1.495678, 0.756372, 0.000610
1856.000000, 1.495678, 0.519069, 0.000418
1856.000000, 1.495678, 1.724743, 0.001390
1856.000000, 1.495678, 2.098210, 0.001691
1856.000000, 1.495678, 2.485431, 0.002003
1856.000000, 1.495678, 47.185165, 0.038025
1856.000000, 1.495678, -80.531758, -0.064897
1792.000000, 1.444103, 2.187255, 0.001763
1856.000000, 1.495678, 0.347587, 0.000280
1856.000000, 1.495678, 0.487243, 0.000393
1735.000000, 1.398168, -2.266856, -0.001827
1901.000000, 1.531941, 35.832121, 0.028876
1898.000000, 1.529524, 42.292261, 0.034082
1901.000000, 1.531941, 36.530776, 0.029439
1896.000000, 1.527912, 38.925187, 0.031368
1792.000000, 1.444103, -129.703692, -0.104523
1856.000000, 1.495678, -9.107159, -0.007339
1856.000000, 1.495678, -11.601424, -0.009349
1856.000000, 1.495678, -11.918634, -0.009605
1735.000000, 1.398168, -11.535354, -0.009296
1856.000000, 1.495678, -11.654235, -0.009392
1856.000000, 1.495678, 32.184755, 0.025936
1856.000000, 1.495678, 38.527091, 0.031047
1856.000000, 1.495678, -6.473513, -0.005217
1856.000000, 1.495678, -2.691154, -0.002169
1856.000000, 1.495678, -63.524898, -0.051192
1735.000000, 1.398168, 44.218171, 0.035634
1901.000000, 1.531941, 5.936893, 0.004784
1901.000000, 1.531941, 57.414099, 0.046268
1896.000000, 1.527912, 58.670283, 0.047280
1856.000000, 1.495678, -108.464392, -0.087407
1728.000000, 1.392527, 17.833100, 0.014371
1856.000000, 1.495678, 19.254799, 0.015517
1898.000000, 1.529524, 25.531471, 0.020575
1792.000000, 1.444103, 25.088964, 0.020218
1856.000000, 1.495678, -95.698684, -0.077120
1896.000000, 1.527912, -92.704722, -0.074707
1896.000000, 1.527912, 69.258016, 0.055812
1856.000000, 1.495678, 25.850742, 0.020832
1856.000000, 1.495678, 63.533124, 0.051199
1856.000000, 1.495678, 68.239383, 0.054991
1856.000000, 1.495678, -45.831975, -0.036934
1735.000000, 1.398168, -104.949896, -0.084575
1856.000000, 1.495678, 13.458992, 0.010846
1856.000000, 1.495678, -113.889730, -0.091779
1856.000000, 1.495678, 10.166897, 0.008193
1856.000000, 1.495678, 54.453144, 0.043882
1856.000000, 1.495678, 6.717763, 0.005414
1856.000000, 1.495678, 50.973715, 0.041078
1856.000000, 1.495678, 4.435948, 0.003575
1856.000000, 1.495678, -60.439124, -0.048706
1856.000000, 1.495678, 47.793700, 0.038515
1856.000000, 1.495678, 48.962556, 0.039457
1856.000000, 1.495678, 48.904871, 0.039411
1856.000000, 1.495678, 47.038862, 0.037907
1898.000000, 1.529524, 47.163985, 0.038008
1901.000000, 1.531941, -74.808165, -0.060285
1896.000000, 1.527912, 9.626936, 0.007758
1856.000000, 1.495678, -116.708150, -0.094051
1735.000000, 1.398168, -113.996181, -0.091865
1901.000000, 1.531941, 56.396459, 0.045448
1896.000000, 1.527912, 57.135693, 0.046043
1901.000000, 1.531941, -48.329743, -0.038947
1856.000000, 1.495678, 16.967301, 0.013673
1856.000000, 1.495678, 16.078663, 0.012957
1856.000000, 1.495678, 15.771515, 0.012710
1856.000000, 1.495678, 16.311643, 0.013145
1856.000000, 1.495678, -48.497434, -0.039082
1856.000000, 1.495678, 13.839145, 0.011152
1901.000000, 1.531941, -68.934670, -0.055552
1901.000000, 1.531941, 57.628171, 0.046440
1901.000000, 1.531941, 56.414658, 0.045462
1856.000000, 1.495678, 49.284633, 0.039717
1735.000000, 1.398168, 6.315769, 0.005090
1856.000000, 1.495678, 4.173076, 0.003363
1856.000000, 1.495678, -113.995913, -0.091865
1731.000000, 1.394945, 3.756523, 0.003027
1896.000000, 1.527912, 3.075094, 0.002478
1856.000000, 1.495678, 6.655916, 0.005364
1856.000000, 1.495678, 3.477007, 0.002802
1856.000000, 1.495678, 4.930879, 0.003974
1773.000000, 1.428791, 4.341793, 0.003499
1901.000000, 1.531941, 49.136570, 0.039597
1896.000000, 1.527912, 50.167576, 0.040428
1856.000000, 1.495678, 52.848862, 0.042589
1773.000000, 1.428791, -115.176295, -0.092816
1898.000000, 1.529524, 6.747632, 0.005438
1896.000000, 1.527912, -109.231337, -0.088025
1856.000000, 1.495678, 10.850598, 0.008744
1856.000000, 1.495678, 11.083130, 0.008931
1856.000000, 1.495678, 11.869353, 0.009565
1856.000000, 1.495678, 12.625964, 0.010175
1792.000000, 1.444103, 12.045142, 0.009707
1856.000000, 1.495678, 13.728764, 0.011063
1856.000000, 1.495678, 13.012639, 0.010486
1856.000000, 1.495678, 12.579745, 0.010138
1856.000000, 1.495678, -51.085633, -0.041168
1792.000000, 1.444103, 12.133677, 0.009778
1735.000000, 1.398168, 10.302162, 0.008302
1735.000000, 1.398168, -110.586719, -0.089118
1856.000000, 1.495678, 57.100948, 0.046015
1896.000000, 1.527912, 55.446599, 0.044682
1898.000000, 1.529524, 59.118834, 0.047642
1901.000000, 1.531941, 49.740001, 0.040084
1896.000000, 1.527912, -54.579656, -0.043984
1773.000000, 1.428791, 8.564967, 0.006902
1735.000000, 1.398168, 6.202190, 0.004998
1856.000000, 1.495678, 7.384051, 0.005951
1735.000000, 1.398168, -112.762906, -0.090871
1901.000000, 1.531941, 7.062999, 0.005692
1898.000000, 1.529524, 11.429471, 0.009211
1735.000000, 1.398168, 7.688875, 0.006196
1856.000000, 1.495678, 6.903292, 0.005563
1856.000000, 1.495678, 7.821387, 0.006303
1856.000000, 1.495678, 8.023052, 0.006465
1735.000000, 1.398168, -113.454482, -0.091429
1898.000000, 1.529524, 51.908477, 0.041831
1896.000000, 1.527912, 57.379271, 0.046240
1856.000000, 1.495678, 46.918505, 0.037810
1856.000000, 1.495678, 7.300202, 0.005883
1773.000000, 1.428791, -120.120516, -0.096800
1898.000000, 1.529524, 7.547113, 0.006082
1856.000000, 1.495678, 52.794985, 0.042545
1735.000000, 1.398168, -57.204895, -0.046099
1896.000000, 1.527912, 4.439430, 0.003578
1856.000000, 1.495678, 50.158550, 0.040421
1856.000000, 1.495678, 48.462037, 0.039054
1856.000000, 1.495678, 9.552216, 0.007698
1856.000000, 1.495678, 10.408378, 0.008388
1856.000000, 1.495678, 9.614041, 0.007748
1735.000000, 1.398168, 5.557170, 0.004478
1898.000000, 1.529524, -114.094993, -0.091945
1898.000000, 1.529524, 7.456385, 0.006009
1856.000000, 1.495678, 5.144286, 0.004146
1735.000000, 1.398168, 5.084711, 0.004098
1896.000000, 1.527912, 2.836935, 0.002286
1735.000000, 1.398168, 4.598481, 0.003706
1898.000000, 1.529524, 0.801918, 0.000646
1792.000000, 1.444103, 0.517355, 0.000417
1856.000000, 1.495678, -2.899533, -0.002337
1856.000000, 1.495678, -1.568179, -0.001264
1856.000000, 1.495678, -3.873145, -0.003121
1856.000000, 1.495678, -5.461899, -0.004402
1856.000000, 1.495678, -5.829209, -0.004698
1856.000000, 1.495678, 32.061638, 0.025837
1773.000000, 1.428791, 34.511245, 0.027811
1898.000000, 1.529524, 26.814311, 0.021609
1856.000000, 1.495678, -14.001099, -0.011283
1856.000000, 1.495678, -135.036146, -0.108820
1856.000000, 1.495678, 33.605925, 0.027082
1856.000000, 1.495678, 26.746380, 0.021554
1896.000000, 1.527912, 33.014984, 0.026605
1856.000000, 1.495678, -10.152750, -0.008182
1856.000000, 1.495678, -9.863914, -0.007949
1898.000000, 1.529524, -6.824843, -0.005500
1898.000000, 1.529524, -6.333009, -0.005104
1728.000000, 1.392527, -4.422290, -0.003564
1735.000000, 1.398168, -6.477365, -0.005220
1901.000000, 1.531941, 44.864375, 0.036154
1898.000000, 1.529524, 49.986258, 0.040282
1901.000000, 1.531941, 51.124691, 0.041199
1792.000000, 1.444103, 6.444865, 0.005194
1773.000000, 1.428791, -114.054998, -0.091912
1898.000000, 1.529524, 6.727570, 0.005421
1856.000000, 1.495678, 9.902147, 0.007980
1735.000000, 1.398168, -116.239713, -0.093673
1856.000000, 1.495678, 48.629593, 0.039189
1735.000000, 1.398168, 10.481684, 0.008447
1901.000000, 1.531941, 8.550551, 0.006891
1735.000000, 1.398168, 10.381332, 0.008366
1856.000000, 1.495678, -75.562367, -0.060893
1735.000000, 1.398168, 54.590248, 0.043992
1856.000000, 1.495678, 48.364381, 0.038975
1856.000000, 1.495678, 7.118817, 0.005737
1856.000000, 1.495678, -76.226116, -0.061428
1856.000000, 1.495678, 46.372737, 0.037370
1856.000000, 1.495678, 44.745450, 0.036059
1856.000000, 1.495678, 5.543646, 0.004467
1773.000000, 1.428791, 5.472105, 0.004410
1901.000000, 1.531941, 5.994182, 0.004830
1856.000000, 1.495678, 9.456856, 0.007621
1856.000000, 1.495678, -54.842508, -0.044195
1856.000000, 1.495678, 11.447052, 0.009225
1856.000000, 1.495678, 13.834762, 0.011149
1856.000000, 1.495678, 14.743089, 0.011881
1896.000000, 1.527912, 17.328065, 0.013964
1901.000000, 1.531941, -42.204817, -0.034011
1898.000000, 1.529524, -100.612248, -0.081079
1856.000000, 1.495678, -97.278587, -0.078393
1735.000000, 1.398168, 25.556786, 0.020595
1898.000000, 1.529524, 67.136121, 0.054102
1856.000000, 1.495678, 74.815452, 0.060291
1856.000000, 1.495678, 74.647786, 0.060156
1856.000000, 1.495678, 71.317037, 0.057472
1856.000000, 1.495678, -51.751579, -0.041705
1856.000000, 1.495678, -88.856073, -0.071606
1856.000000, 1.495678, 28.394568, 0.022882
1856.000000, 1.495678, -92.987538, -0.074935
1856.000000, 1.495678, 72.167952, 0.058157
1856.000000, 1.495678, 67.278727, 0.054217
1896.000000, 1.527912, -97.401727, -0.078492
1901.000000, 1.531941, 21.532632, 0.017352
1735.000000, 1.398168, 19.107369, 0.015398
1856.000000, 1.495678, 12.086482, 0.009740
1735.000000, 1.398168, -106.897058, -0.086144
1901.000000, 1.531941, 53.712164, 0.043285
1856.000000, 1.495678, 53.787042, 0.043345
1856.000000, 1.495678, 10.676713, 0.008604
1856.000000, 1.495678, 7.331469, 0.005908
1856.000000, 1.495678, -76.262921, -0.061457
1856.000000, 1.495678, 50.984523, 0.041086
1856.000000, 1.495678, 7.438415, 0.005994
1856.000000, 1.495678, -112.960083, -0.091030
1856.000000, 1.495678, 50.023223, 0.040312
1856.000000, 1.495678, 12.101600, 0.009752
1856.000000, 1.495678, 13.151239, 0.010598
1773.000000, 1.428791, 14.320846, 0.011541
1901.000000, 1.531941, 15.453327, 0.012453
1901.000000, 1.531941, 20.856470, 0.016807
1901.000000, 1.531941, -102.882745, -0.082909
1898.000000, 1.529524, 62.299233, 0.050205
1896.000000, 1.527912, 63.604630, 0.051256
1792.000000, 1.444103, 21.535177, 0.017354
1792.000000, 1.444103, -100.648729, -0.081109
1735.000000, 1.398168, 60.943717, 0.049112
1896.000000, 1.527912, -100.385111, -0.080896
1856.000000, 1.495678, 64.302253, 0.051819
1856.000000, 1.495678, -45.334312, -0.036533
1856.000000, 1.495678, 17.306184, 0.013946
1856.000000, 1.495678, 14.674168, 0.011825
1856.000000, 1.495678, 12.232016, 0.009857
1735.000000, 1.398168, 8.501558, 0.006851
1901.000000, 1.531941, 5.880749, 0.004739
1901.000000, 1.531941, 7.301109, 0.005884
1856.000000, 1.495678, -80.081312, -0.064534
1856.000000, 1.495678, 43.031530, 0.034677
1792.000000, 1.444103, -4.586485, -0.003696
1856.000000, 1.495678, -4.786972, -0.003858
1896.000000, 1.527912, -2.864930, -0.002309
1901.000000, 1.531941, -2.591319, -0.002088
1901.000000, 1.531941, 37.054236, 0.029861
1898.000000, 1.529524, -2.401489, -0.001935
1896.000000, 1.527912, -0.925431, -0.000746
1856.000000, 1.495678, 42.959847, 0.034620
1856.000000, 1.495678, 45.302566, 0.036508
1856.000000, 1.495678, -121.309218, -0.097758
1856.000000, 1.495678, -109.805714, -0.088488
1856.000000, 1.495678, 60.835266, 0.049025
1856.000000, 1.495678, 62.271790, 0.050182
1856.000000, 1.495678, 69.995679, 0.056407
1856.000000, 1.495678, -38.042538, -0.030657
1728.000000, 1.392527, -53.664889, -0.043246
1856.000000, 1.495678, 75.702280, 0.061006
1856.000000, 1.495678, 36.098893, 0.029091
1856.000000, 1.495678, -82.312701, -0.066333
1856.000000, 1.495678, 40.878273, 0.032942
1856.000000, 1.495678, -80.262605, -0.064680
1896.000000, 1.527912, 86.569217, 0.069763
1901.000000, 1.531941, -82.400104, -0.066403
1901.000000, 1.531941, 37.696805, 0.030378
1901.000000, 1.531941, -85.146115, -0.068616
1898.000000, 1.529524, 32.760461, 0.026400
1856.000000, 1.495678, 26.068386, 0.021007
1735.000000, 1.398168, 21.824534, 0.017588
1856.000000, 1.495678, 18.200814, 0.014667
1856.000000, 1.495678, 16.108697, 0.012981
1735.000000, 1.398168, 9.730180, 0.007841
1901.000000, 1.531941, -77.973509, -0.062836
1901.000000, 1.531941, 49.938487, 0.040243
1856.000000, 1.495678, -2.147033, -0.001730
1792.000000, 1.444103, -5.564066, -0.004484
1735.000000, 1.398168, -8.581418, -0.006915
1896.000000, 1.527912, -9.513902, -0.007667
1898.000000, 1.529524, -7.386621, -0.005953
1898.000000, 1.529524, 29.934487, 0.024123
1901.000000, 1.531941, 33.762271, 0.027208
1896.000000, 1.527912, 29.430376, 0.023717
1856.000000, 1.495678, -10.547002, -0.008499
1856.000000, 1.495678, -129.027791, -0.103978
1735.000000, 1.398168, 36.328930, 0.029276
1856.000000, 1.495678, -3.861266, -0.003112
1856.000000, 1.495678, 2.613375, 0.002106
1856.000000, 1.495678, 2.819808, 0.002272
1735.000000, 1.398168, 1.943035, 0.001566
1901.000000, 1.531941, 5.913693, 0.004766
1896.000000, 1.527912, 8.910245, 0.007180
1901.000000, 1.531941, 9.885057, 0.007966
1901.000000, 1.531941, 13.931777, 0.011227
1856.000000, 1.495678, 10.435222, 0.008409
1856.000000, 1.495678, 50.763638, 0.040908
1773.000000, 1.428791, 55.829364, 0.044991
1901.000000, 1.531941, -109.803861, -0.088487
1901.000000, 1.531941, 9.786592, 0.007887
1901.000000, 1.531941, -112.194008, -0.090413
1856.000000, 1.495678, 53.917400, 0.043450
1856.000000, 1.495678, 5.939326, 0.004786
1856.000000, 1.495678, 5.626959, 0.004535
1856.000000, 1.495678, 2.023806, 0.001631
1735.000000, 1.398168, 1.476398, 0.001190
1898.000000, 1.529524, 1.427399, 0.001150
1898.000000, 1.529524, 0.658033, 0.000530
1896.000000, 1.527912, 0.364479, 0.000294
1856.000000, 1.495678, 0.684534, 0.000552
1856.000000, 1.495678, -0.192171, -0.000155
1856.000000, 1.495678, 0.865401, 0.000697
1856.000000, 1.495678, -81.770409, -0.065896
1856.000000, 1.495678, 48.541070, 0.039117
1856.000000, 1.495678, 46.456844, 0.037438
1856.000000, 1.495678, 49.366526, 0.039783
1856.000000, 1.495678, 48.697106, 0.039243
1898.000000, 1.529524, 49.095408, 0.039564
1735.000000, 1.398168, -58.150452, -0.046861
1898.000000, 1.529524, -55.714961, -0.044899
1901.000000, 1.531941, -111.274646, -0.089672
1901.000000, 1.531941, 50.553131, 0.040739
1896.000000, 1.527912, 9.639678, 0.007768
1856.000000, 1.495678, 8.850324, 0.007132
1792.000000, 1.444103, 7.691164, 0.006198
1856.000000, 1.495678, 6.627365, 0.005341
1735.000000, 1.398168, 6.393420, 0.005152
1898.000000, 1.529524, -117.423611, -0.094627
1901.000000, 1.531941, 51.477519, 0.041484
1898.000000, 1.529524, 45.580535, 0.036732
1856.000000, 1.495678, 0.209046, 0.000168
1856.000000, 1.495678, -2.294421, -0.001849
1856.000000, 1.495678, -67.968264, -0.054773
1856.000000, 1.495678, -5.540868, -0.004465
1856.000000, 1.495678, 32.749774, 0.026392
1856.000000, 1.495678, 37.561512, 0.030269
1735.000000, 1.398168, 35.814737, 0.028862
1856.000000, 1.495678, 31.075125, 0.025042
1856.000000, 1.495678, 32.206888, 0.025954
1856.000000, 1.495678, -7.344759, -0.005919
1898.000000, 1.529524, -8.917735, -0.007186
1901.000000, 1.531941, -10.731397, -0.008648
1901.000000, 1.531941, -8.010909, -0.006456
1896.000000, 1.527912, -6.293872, -0.005072
1901.000000, 1.531941, -4.468004, -0.003601
1898.000000, 1.529524, -4.486855, -0.003616
1792.000000, 1.444103, -6.043671, -0.004870
1792.000000, 1.444103, -132.483755, -0.106763
1856.000000, 1.495678, -0.084770, -0.000068
1856.000000, 1.495678, -1.441263, -0.001161
1856.000000, 1.495678, 1.650417, 0.001330
1856.000000, 1.495678, -0.188397, -0.000152
1856.000000, 1.495678, 3.921314, 0.003160
1856.000000, 1.495678, 41.890325, 0.033758
1856.000000, 1.495678, 49.269004, 0.039704
1856.000000, 1.495678, 47.592562, 0.038353
1856.000000, 1.495678, 48.858484, 0.039373
