index, value, filtered
4770, -21, 54
4771, -21, 64
4772, -21, 67
4773, -21, -74
4774, -21, -65
4775, -21, -57
4776, -21, -49
4777, -21, -43
4778, -21, -39
4779, -21, -36
4780, -21, 16
4781, -21, 16
4782, -21, 16
4783, -21, 13
4784, -21, 11
4785, -35, 24
4786, -20, 18
4787, -4, 26
4788, -3, 20
4789, -3, 14
4790, 10, 8
4791, 14, 3
4792, 14, -2
4793, 14, -7
4794, 14, -11
4795, 27, -8
4796, 27, -11
4797, 26, -13
4798, 28, -11
4799, 28, -6
4800, 28, -6
4801, 28, -4
4802, 26, -4
4803, 28, 1
4804, 28, -2
4805, 28, -1
4806, 27, 4
4807, 27, 5
4808, 26, 6
4809, 27, 6
4810, 27, 6
4811, 14, 5
4812, 14, 4
4813, 14, 3
4814, 14, 2
4815, 14, 1
4816, 14, 0
4817, 14, 0
4818, 14, -2
4819, 14, -3
4820, 14, -3
4821, 14, -4
4822, 14, -4
4823, 14, -4
4824, 14, -3
4825, 14, -3
4826, 14, -1
4827, 14, 0
4828, 14, 0
4829, 14, 1
4830, 14, 3
4831, 14, 0
4832, 14, 5
4833, 14, 5
4834, 26, 7
4835, 14, 2
4836, 14, 2
4837, 14, 1
4838, 14, 0
4839, 26, 0
4840, 26, -2
4841, 28, -4
4842, 28, -8
4843, 14, -8
4844, 26, -11
4845, 26, -7
4846, 28, -10
4847, 28, 10
4848, 28, 8
4849, 28, 7
4850, 28, 7
4851, 28, 7
4852, 28, 7
4853, 28, 8
4854, 28, 9
4855, 28, 11
4856, 28, -16
4857, 28, -14
4858, 28, -11
4859, 28, -8
4860, 28, -3
4861, 28, -3
4862, 28, -1
4863, 28, 0
4864, 35, 2
4865, 28, 3
4866, 28, 4
4867, 35, 4
4868, 35, 5
4869, 35, 5
4870, 35, 4
4871, 35, 2
4872, 35, 0
4873, 35, -2
4874, 38, -19
4875, 40, -7
4876, 35, 4
4877, 35, 1
4878, 40, -2
4879, 41, 6
4880, 41, 6
4881, 41, 2
4882, 41, -1
4883, 41, -4
4884, 41, 5
4885, 41, 2
4886, 41, 0
4887, 41, 0
4888, 41, 0
4889, 41, -1
4890, 41, -2
4891, 41, -3
4892, 41, -1
4893, 41, 0
4894, -118, 0
4895, -118, -2
4896, -118, 0
4897, -118, 1
4898, -118, 4
4899, -118, 6
4900, -118, -4
4901, -67, -3
4902, -67, -1
4903, -51, 0
4904, -49, 0
4905, -49, 0
4906, -36, 1
4907, -36, 1
4908, -35, 1
4909, -35, 1
4910, -35, 0
4911, -28, 0
4912, -28, 0
4913, -28, 0
4914, -19, 0
4915, -17, -1
4916, -17, -1
4917, -12, -1
4918, -12, -1
4919, -12, -2
4920, -12, -2
4921, -12, -2
4922, -12, -2
4923, -12, 9
4924, -12, -2
4925, -12, -2
4926, -12, -3
4927, -12, -3
4928, -12, 7
4929, -12, 7
4930, -12, 8
4931, -12, 7
4932, -12, -8
4933, -12, 2
4934, -12, 0
4935, -12, 1
4936, -17, 0
4937, -17, -1
4938, -13, -2
4939, -17, -3
4940, -17, -4
4941, -19, -4
4942, -19, -4
4943, 10, -4
4944, 10, -3
4945, 10, -3
4946, 10, -2
4947, -12, -1
4948, -19, -1
4949, -21, 0
4950, -19, 1
4951, -21, 2
4952, -21, 3
4953, -21, 11
4954, -21, 4
4955, -21, 4
4956, -21, 10
4957, -21, 9
4958, -21, 7
4959, -21, 5
4960, -21, 2
4961, -25, 0
4962, -4, -4
4963, -3, -4
4964, 12, -5
4965, 14, -13
4966, 26, -16
4967, 28, -13
4968, 27, -13
4969, 28, -14
4970, 28, -13
4971, 28, -11
4972, 28, -8
4973, 27, -4
4974, 26, 1
4975, 26, 7
4976, 14, 15
4977, 14, 24
4978, 26, 33
4979, 14, 44
4980, 14, 54
4981, 14, 64
4982, 14, 74
4983, 14, -74
4984, 14, -65
4985, 14, -57
4986, 14, -50
4987, 14, -45
4988, 14, -41
4989, 14, -39
4990, 14, 12
4991, 14, 12
4992, 14, 26
4993, 14, 24
4994, 26, 20
4995, 27, 28
4996, 14, 22
4997, 28, 16
4998, 28, 10
4999, 28, 3
